-3.168334936427432069e+01,3.632539499451265641e+01,4.570054402543765804e+01,7.587922221339029784e+04
-3.597718491118718731e+01,1.636337813259562779e+01,3.884434743854145466e+01,2.470500106943890569e+04
4.352352435635705774e+01,-1.541892093015873577e+01,-1.005517577609865931e+01,-1.553384266618430274e+03
4.197055084109130263e+01,1.254917338770126101e+01,4.306081315657813491e+01,2.329119023009670491e+04
-2.033438460874349829e+01,1.696732013845297971e+01,-3.166390608338921098e+01,1.700492250567572046e+04
2.317715051775478585e+01,-2.449807772064725953e+01,4.786285096305054054e+01,-5.610875017806777760e+04
-4.579596631167531484e+01,2.050329090050959024e+01,-2.193846489955468115e+01,9.867641861022893863e+03
-2.217420565634475338e+01,-2.366586608969338812e+01,5.008338808110220697e+01,-5.934869393930479418e+04
-2.286938050827504654e+01,5.981250291945342745e+00,1.724930442386426321e+01,1.798477624354957243e+03
-1.883313510298546589e+01,-4.684784444704731499e+01,-1.059811043242143747e+01,-5.264443333798846652e+03
-3.258442423581493586e+01,3.550229163035448465e+01,-3.581833506877959650e+01,4.553960852354107919e+04
-4.145434039607952315e+01,3.003772246974582671e+01,4.190309367868266577e+01,5.275489796600048430e+04
-4.670916033721739780e+01,3.542118138230546265e+01,-4.631107022401244677e+01,7.595868449966095795e+04
1.882770909627307532e+01,3.030640381390986704e+01,-1.390227136696277555e+01,5.854369672595009433e+03
2.011405628366312470e+01,-3.038886098421628645e+01,2.964487590045432697e+01,-2.669854321963327675e+04
-3.253719612653505067e+01,7.339792883065542339e-01,-3.163436276554684667e+01,2.691684754311192137e+03
3.456779194912312114e+00,-3.907928006461261816e+01,4.463628802865990508e+01,-7.785033316153062333e+04
8.962106402948760930e+00,-3.477042719342301069e+01,2.309957631814969403e+01,-1.854724879319823958e+04
-3.497808492969498673e+01,-4.597278199227761064e+01,6.887826734206417001e-01,-2.100326069668929918e+01
-3.090967696030362433e+01,-4.391939558003880584e-01,-2.798961209165317499e+01,4.601876059688097484e+03
9.530175829467063764e+00,3.745436390747783406e+01,-4.983719708336798959e+01,9.301455144595305319e+04
-1.379764829201875109e+01,3.967354171240182836e+01,-9.345834257600493800e+00,3.463096751219260113e+03
-2.287717760861471206e+01,-1.685346482510689725e+01,4.177200941265598289e+01,-2.939542037962539689e+04
-3.140118196265429518e+01,3.366046668102116257e+01,1.353085846174379370e+01,6.167031344090243692e+03
-3.991771121188642724e+01,4.924129382950633982e+01,-1.757513768130836240e+01,1.520622054354456486e+04
4.272443106321017581e+01,4.514204282182005556e+01,4.119163329030680387e+01,7.660621669659623876e+04
4.014518533334771888e+01,-8.799208111716048109e+00,-3.122815733164666430e+00,-6.577030684213922029e+01
-2.078712615797019225e+01,2.224626170107290335e+01,-1.903222419719716640e+01,8.054319620961741748e+03
-4.559933822275829840e+01,-4.720081580945851840e+01,-2.126242299496125199e+01,-2.134331877052205527e+04
-1.028736163118412072e+01,2.472992459785897879e+01,-9.058490186714424297e+00,2.027105052043915975e+03
-5.956877119879068871e+00,-2.126052187183308462e+01,-9.495832091950473952e+00,-1.919579883481134630e+03
-1.579680767295715604e+01,-4.671835280839494686e+01,-3.084074955003456253e+01,-4.444374499870870932e+04
-1.645481699265692299e+01,2.388348781345602134e+01,-4.843080046690419493e+01,5.600814794002486451e+04
-2.093749528051797038e-02,1.775054979632849239e+01,3.406080059166497875e+01,2.060169979941689598e+04
-3.605288704089958429e+01,-4.535823145372341259e+01,-2.574154976817386142e+01,-3.006129850993505170e+04
2.986830656114955929e+01,-2.999109230123262293e+01,3.158004545749039949e+01,-2.990126034791102211e+04
2.026534626510018811e+01,9.640649788240096996e+00,3.233011347618499087e+01,1.008924410838702715e+04
-7.933600594969999698e+00,4.511753008918135066e+01,-1.991376861165360879e+01,1.788679876911971223e+04
-3.432377986653423108e+01,-2.466821112726696796e+01,1.857028119973809410e+01,-8.500213229071330716e+03
-3.583386478016738153e+01,-2.456306545253051610e+01,5.758422207777780244e+00,-8.108784653345002198e+02
3.953122416320194787e+00,2.783099973026737928e+01,1.770622743556668510e+01,8.729753682316091727e+03
4.689836205539647551e+01,-1.138096239684356625e+01,-2.844958891203888118e-01,1.589795745814193850e+01
4.270344466637935454e+01,1.350559118705896822e+01,1.347870136270258357e+01,2.466975213414661994e+03
-7.930501166635204768e+00,1.188846034192218326e+01,-4.147079280744558361e+01,2.043621263608305526e+04
